,Crypto,Funding Rate,Exchange,date_time
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-23 22:17:12.899760
407,"""BTT"" ",-0.1184,"""FTX BTT ",2022-05-23 22:17:12.899760
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-23 22:17:12.899760
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-23 22:17:12.899760
420,"""C98"" ",-0.0312,"""FTX C98 ",2022-05-23 22:17:12.899760
426,"""CAKE"" ",-0.0264,"""FTX CAKE ",2022-05-23 22:17:12.899760
432,"""CEL"" ",0.0176,"""FTX CEL ",2022-05-23 22:17:12.899760
437,"""CELO"" ",0.01,"""dYdX CELO ",2022-05-23 22:17:12.899760
439,"""CELO"" ",-0.0152,"""FTX CELO ",2022-05-23 22:17:12.899760
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-23 22:17:12.899760
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-23 22:17:12.899760
452,"""CHR"" ",-0.0336,"""FTX CHR ",2022-05-23 22:17:12.899760
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-23 22:17:12.899760
459,"""CHZ"" ",-0.0024,"""FTX CHZ ",2022-05-23 22:17:12.899760
465,"""CLV"" ",-0.0992,"""FTX CLV ",2022-05-23 22:17:12.899760
471,"""CONV"" ",-0.0352,"""FTX CONV ",2022-05-23 22:17:12.899760
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-23 22:17:12.899760
483,"""CREAM"" ",0.064,"""FTX CREAM ",2022-05-23 22:17:12.899760
489,"""CRO"" ",-0.0104,"""FTX CRO ",2022-05-23 22:17:12.899760
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-23 22:17:12.899760
495,"""CRV"" ",-0.0013608,"""dYdX CRV ",2022-05-23 22:17:12.899760
497,"""CRV"" ",-0.0464,"""FTX CRV ",2022-05-23 22:17:12.899760
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-23 22:17:12.899760
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-23 22:17:12.899760
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-23 22:17:12.899760
516,"""CVC"" ",-0.0496,"""FTX CVC ",2022-05-23 22:17:12.899760
522,"""CVX"" ",-0.1,"""FTX CVX ",2022-05-23 22:17:12.899760
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-23 22:17:12.899760
529,"""DASH"" ",-0.0048,"""FTX DASH ",2022-05-23 22:17:12.899760
535,"""DAWN"" ",0.1112,"""FTX DAWN ",2022-05-23 22:17:12.899760
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-23 22:17:12.899760
548,"""DEFIMEXTT"" ",1.5,"""BitMEX DEFIMEXTT ",2022-05-23 22:17:12.899760
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-23 22:17:12.899760
554,"""DENT"" ",-0.2248,"""FTX DENT ",2022-05-23 22:17:12.899760
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-23 22:17:12.899760
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-23 22:17:12.899760
567,"""DODO"" ",-0.0712,"""FTX DODO ",2022-05-23 22:17:12.899760
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-23 22:17:12.899760
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-23 22:17:12.899760
586,"""DOGET"" ",-0.0044,"""BitMEX DOGET ",2022-05-23 22:17:12.899760
592,"""DOTT"" ",0.01,"""BitMEX DOTT ",2022-05-23 22:17:12.899760
597,"""DRGN"" ",-0.0016,"""FTX DRGN ",2022-05-23 22:17:12.899760
601,"""DUSK"" ",0.01,"""Binance DUSK ",2022-05-23 22:17:12.899760
607,"""DYDX"" ",-0.019458,"""Binance DYDX ",2022-05-23 22:17:12.899760
610,"""DYDX"" ",-0.0624,"""FTX DYDX ",2022-05-23 22:17:12.899760
616,"""EDEN"" ",-0.0104,"""FTX EDEN ",2022-05-23 22:17:12.899760
620,"""EGLD"" ",0.01,"""Binance EGLD ",2022-05-23 22:17:12.899760
623,"""EGLD"" ",-0.012,"""FTX EGLD ",2022-05-23 22:17:12.899760
627,"""ENJ"" ",0.01,"""Binance ENJ ",2022-05-23 22:17:12.899760
629,"""ENJ"" ",0.00982096,"""dYdX ENJ ",2022-05-23 22:17:12.899760
631,"""ENJ"" ",-0.0224,"""FTX ENJ ",2022-05-23 22:17:12.899760
635,"""ENS"" ",0.01,"""Binance ENS ",2022-05-23 22:17:12.899760
638,"""ENS"" ",0.0032,"""FTX ENS ",2022-05-23 22:17:12.899760
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-23 22:17:12.899760
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-23 22:17:12.899760
654,"""ETHBUSD"" ",0.01,"""Binance ETHBUSD ",2022-05-23 22:17:12.899760
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-23 22:17:12.899760
668,"""FIDA"" ",-0.0672,"""FTX FIDA ",2022-05-23 22:17:12.899760
672,"""FIL"" ",-0.002993,"""Binance FIL ",2022-05-23 22:17:12.899760
674,"""FIL"" ",0.00485624,"""dYdX FIL ",2022-05-23 22:17:12.899760
676,"""FIL"" ",-0.0168,"""FTX FIL ",2022-05-23 22:17:12.899760
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-23 22:17:12.899760
686,"""FLM"" ",0.01,"""Binance FLM ",2022-05-23 22:17:12.899760
689,"""FLM"" ",-0.0168,"""FTX FLM ",2022-05-23 22:17:12.899760
693,"""FLOW"" ",-0.012792,"""Binance FLOW ",2022-05-23 22:17:12.899760
696,"""FLOW"" ",-0.02,"""FTX FLOW ",2022-05-23 22:17:12.899760
700,"""FTM"" ",-0.01064,"""Binance FTM ",2022-05-23 22:17:12.899760
703,"""FTM"" ",-0.0128,"""FTX FTM ",2022-05-23 22:17:12.899760
710,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-23 22:17:12.899760
713,"""FTT"" ",-0.009387,"""Binance FTT ",2022-05-23 22:17:12.899760
716,"""FTT"" ",-0.0184,"""FTX FTT ",2022-05-23 22:17:12.899760
720,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-23 22:17:12.899760
726,"""FTTBUSD"" ",0.000452,"""Binance FTTBUSD ",2022-05-23 22:17:12.899760
734,"""FXS"" ",0.004,"""FTX FXS ",2022-05-23 22:17:12.899760
738,"""GAL"" ",-0.009788,"""Binance GAL ",2022-05-23 22:17:12.899760
741,"""GAL"" ",-0.0208,"""FTX GAL ",2022-05-23 22:17:12.899760
743,"""GAL"" ",0.01,"""BitMEX GAL ",2022-05-23 22:17:12.899760
746,"""GALA"" ",0.004095,"""Binance GALA ",2022-05-23 22:17:12.899760
749,"""GALA"" ",-0.0296,"""FTX GALA ",2022-05-23 22:17:12.899760
756,"""GALT"" ",0.01,"""BitMEX GALT ",2022-05-23 22:17:12.899760
761,"""GLMR"" ",-0.0432,"""FTX GLMR ",2022-05-23 22:17:12.899760
765,"""GMT"" ",-0.01369,"""Binance GMT ",2022-05-23 22:17:12.899760
768,"""GMT"" ",-0.0096,"""FTX GMT ",2022-05-23 22:17:12.899760
770,"""GMT"" ",0.01,"""BitMEX GMT ",2022-05-23 22:17:12.899760
773,"""GMTBUSD"" ",0.003078,"""Binance GMTBUSD ",2022-05-23 22:17:12.899760
782,"""GMTT"" ",-0.0377,"""BitMEX GMTT ",2022-05-23 22:17:12.899760
785,"""GRT"" ",0.01,"""Binance GRT ",2022-05-23 22:17:12.899760
788,"""GRT"" ",-0.0088,"""FTX GRT ",2022-05-23 22:17:12.899760
794,"""GST"" ",-0.3264,"""FTX GST ",2022-05-23 22:17:12.899760
798,"""GTC"" ",0.01,"""Binance GTC ",2022-05-23 22:17:12.899760
804,"""HBAR"" ",0.01,"""Binance HBAR ",2022-05-23 22:17:12.899760
807,"""HBAR"" ",-0.0296,"""FTX HBAR ",2022-05-23 22:17:12.899760
811,"""HNT"" ",-0.005978,"""Binance HNT ",2022-05-23 22:17:12.899760
814,"""HNT"" ",-0.0336,"""FTX HNT ",2022-05-23 22:17:12.899760
820,"""HOLY"" ",-0.4344,"""FTX HOLY ",2022-05-23 22:17:12.899760
824,"""HOT"" ",0.01,"""Binance HOT ",2022-05-23 22:17:12.899760
827,"""HOT"" ",-0.0104,"""FTX HOT ",2022-05-23 22:17:12.899760
833,"""HT"" ",-0.0312,"""FTX HT ",2022-05-23 22:17:12.899760
839,"""HUM"" ",0.0808,"""FTX HUM ",2022-05-23 22:17:12.899760
843,"""ICP"" ",0.01,"""Binance ICP ",2022-05-23 22:17:12.899760
845,"""ICP"" ",0.00953792,"""dYdX ICP ",2022-05-23 22:17:12.899760
847,"""ICP"" ",-0.0064,"""FTX ICP ",2022-05-23 22:17:12.899760
851,"""ICX"" ",0.005023,"""Binance ICX ",2022-05-23 22:17:12.899760
854,"""ICX"" ",-0.032,"""FTX ICX ",2022-05-23 22:17:12.899760
858,"""IMX"" ",0.01,"""Binance IMX ",2022-05-23 22:17:12.899760
861,"""IMX"" ",-0.016,"""FTX IMX ",2022-05-23 22:17:12.899760
865,"""IOST"" ",0.01,"""Binance IOST ",2022-05-23 22:17:12.899760
868,"""IOST"" ",-0.0336,"""FTX IOST ",2022-05-23 22:17:12.899760
872,"""IOTA"" ",-0.00638,"""Binance IOTA ",2022-05-23 22:17:12.899760
875,"""IOTA"" ",-0.0392,"""FTX IOTA ",2022-05-23 22:17:12.899760
879,"""IOTX"" ",-0.001447,"""Binance IOTX ",2022-05-23 22:17:12.899760
885,"""JASMY"" ",0.01,"""Binance JASMY ",2022-05-23 22:17:12.899760
888,"""JASMY"" ",0.0088,"""FTX JASMY ",2022-05-23 22:17:12.899760
894,"""KBTT"" ",0.1544,"""FTX KBTT ",2022-05-23 22:17:12.899760
898,"""KEEP"" ",0.01,"""Binance KEEP ",2022-05-23 22:17:12.899760
906,"""KIN"" ",-0.0304,"""FTX KIN ",2022-05-23 22:17:12.899760
910,"""KLAY"" ",0.00342,"""Binance KLAY ",2022-05-23 22:17:12.899760
918,"""KSHIB"" ",-0.0232,"""FTX KSHIB ",2022-05-23 22:17:12.899760
922,"""KSM"" ",-0.007002,"""Binance KSM ",2022-05-23 22:17:12.899760
925,"""KSM"" ",0.0064,"""FTX KSM ",2022-05-23 22:17:12.899760
931,"""KSOS"" ",0.0576,"""FTX KSOS ",2022-05-23 22:17:12.899760
935,"""LEND"" ",0.01,"""Binance LEND ",2022-05-23 22:17:12.899760
938,"""LEND"" ",0.004,"""FTX LEND ",2022-05-23 22:17:12.899760
944,"""LEO"" ",-0.084,"""FTX LEO ",2022-05-23 22:17:12.899760
948,"""LINA"" ",-0.026775,"""Binance LINA ",2022-05-23 22:17:12.899760
951,"""LINA"" ",-0.0456,"""FTX LINA ",2022-05-23 22:17:12.899760
958,"""LINKT"" ",0.01,"""BitMEX LINKT ",2022-05-23 22:17:12.899760
961,"""LIT"" ",0.01,"""Binance LIT ",2022-05-23 22:17:12.899760
969,"""LOOKS"" ",-0.0544,"""FTX LOOKS ",2022-05-23 22:17:12.899760
973,"""LPT"" ",0.01,"""Binance LPT ",2022-05-23 22:17:12.899760
979,"""LRC"" ",-0.034569,"""Binance LRC ",2022-05-23 22:17:12.899760
982,"""LRC"" ",-0.0104,"""FTX LRC ",2022-05-23 22:17:12.899760
989,"""LTCT"" ",-0.0207,"""BitMEX LTCT ",2022-05-23 22:17:12.899760
992,"""LUNA"" ",0.01,"""Binance LUNA ",2022-05-23 22:17:12.899760
994,"""LUNA"" ",0.0,"""dYdX LUNA ",2022-05-23 22:17:12.899760
996,"""LUNA"" ",-14.4832,"""FTX LUNA ",2022-05-23 22:17:12.899760
998,"""LUNA"" ",1.875,"""BitMEX LUNA ",2022-05-23 22:17:12.899760
1001,"""LUNABUSD"" ",-2.499998,"""Binance LUNABUSD ",2022-05-23 22:17:12.899760
1010,"""LUNAT"" ",1.875,"""BitMEX LUNAT ",2022-05-23 22:17:12.899760
1013,"""MANA"" ",-0.016382,"""Binance MANA ",2022-05-23 22:17:12.899760
1016,"""MANA"" ",-0.0088,"""FTX MANA ",2022-05-23 22:17:12.899760
1023,"""MANAT"" ",0.01,"""BitMEX MANAT ",2022-05-23 22:17:12.899760
1028,"""MAPS"" ",-0.1216,"""FTX MAPS ",2022-05-23 22:17:12.899760
1032,"""MASK"" ",-0.000215,"""Binance MASK ",2022-05-23 22:17:12.899760
1038,"""MATIC"" ",0.004323,"""Binance MATIC ",2022-05-23 22:17:12.899760
1040,"""MATIC"" ",0.00376552,"""dYdX MATIC ",2022-05-23 22:17:12.899760
1042,"""MATIC"" ",-0.0088,"""FTX MATIC ",2022-05-23 22:17:12.899760
1044,"""MATIC"" ",0.01,"""BitMEX MATIC ",2022-05-23 22:17:12.899760
1050,"""MATICT"" ",0.01,"""BitMEX MATICT ",2022-05-23 22:17:12.899760
1055,"""MCB"" ",0.0888,"""FTX MCB ",2022-05-23 22:17:12.899760
1061,"""MEDIA"" ",-0.1088,"""FTX MEDIA ",2022-05-23 22:17:12.899760
1067,"""MER"" ",0.0352,"""FTX MER ",2022-05-23 22:17:12.899760
1074,"""METAM"" ",0.01,"""BitMEX METAM ",2022-05-23 22:17:12.899760
1080,"""METAMEXTT"" ",-1.5,"""BitMEX METAMEXTT ",2022-05-23 22:17:12.899760
1085,"""MINA"" ",-0.0352,"""FTX MINA ",2022-05-23 22:17:12.899760
1089,"""MKR"" ",0.01,"""Binance MKR ",2022-05-23 22:17:12.899760
1091,"""MKR"" ",0.01,"""dYdX MKR ",2022-05-23 22:17:12.899760
1093,"""MKR"" ",0.0032,"""FTX MKR ",2022-05-23 22:17:12.899760
1099,"""MNGO"" ",-0.028,"""FTX MNGO ",2022-05-23 22:17:12.899760
1105,"""MOB"" ",0.0288,"""FTX MOB ",2022-05-23 22:17:12.899760
1109,"""MTL"" ",-0.085639,"""Binance MTL ",2022-05-23 22:17:12.899760
1112,"""MTL"" ",-0.0328,"""FTX MTL ",2022-05-23 22:17:12.899760
1118,"""MVDA1"" ",-0.004,"""FTX MVDA1 ",2022-05-23 22:17:12.899760
1124,"""MVDA10"" ",0.0448,"""FTX MVDA10 ",2022-05-23 22:17:12.899760
1130,"""MVDA2"" ",-0.0272,"""FTX MVDA2 ",2022-05-23 22:17:12.899760
1136,"""MVDA25"" ",0.0248,"""FTX MVDA25 ",2022-05-23 22:17:12.899760
1140,"""NEAR"" ",-0.010041,"""Binance NEAR ",2022-05-23 22:17:12.899760
1142,"""NEAR"" ",0.00444464,"""dYdX NEAR ",2022-05-23 22:17:12.899760
1144,"""NEAR"" ",-0.0272,"""FTX NEAR ",2022-05-23 22:17:12.899760
1146,"""NEAR"" ",0.01,"""BitMEX NEAR ",2022-05-23 22:17:12.899760
1149,"""NEARBUSD"" ",0.01,"""Binance NEARBUSD ",2022-05-23 22:17:12.899760
1158,"""NEART"" ",0.01,"""BitMEX NEART ",2022-05-23 22:17:12.899760
1161,"""NEO"" ",0.01,"""Binance NEO ",2022-05-23 22:17:12.899760
1164,"""NEO"" ",0.0056,"""FTX NEO ",2022-05-23 22:17:12.899760
1168,"""NKN"" ",-0.007191,"""Binance NKN ",2022-05-23 22:17:12.899760
1176,"""NPXS"" ",-3.1072,"""FTX NPXS ",2022-05-23 22:17:12.899760
1180,"""NU"" ",-0.231514,"""Binance NU ",2022-05-23 22:17:12.899760
1186,"""OCEAN"" ",0.005563,"""Binance OCEAN ",2022-05-23 22:17:12.899760
1192,"""OGN"" ",0.002574,"""Binance OGN ",2022-05-23 22:17:12.899760
1200,"""OKB"" ",-0.0264,"""FTX OKB ",2022-05-23 22:17:12.899760
1204,"""OMG"" ",0.008206,"""Binance OMG ",2022-05-23 22:17:12.899760
1207,"""OMG"" ",-0.0064,"""FTX OMG ",2022-05-23 22:17:12.899760
1211,"""ONE"" ",-0.009472,"""Binance ONE ",2022-05-23 22:17:12.899760
1214,"""ONE"" ",-0.0136,"""FTX ONE ",2022-05-23 22:17:12.899760
1218,"""ONT"" ",0.01,"""Binance ONT ",2022-05-23 22:17:12.899760
1221,"""ONT"" ",-0.0128,"""FTX ONT ",2022-05-23 22:17:12.899760
1227,"""ORBS"" ",0.088,"""FTX ORBS ",2022-05-23 22:17:12.899760
1233,"""OXY"" ",-0.1248,"""FTX OXY ",2022-05-23 22:17:12.899760
1239,"""PAXG"" ",-0.0032,"""FTX PAXG ",2022-05-23 22:17:12.899760
1243,"""PEOPL"" ",0.01,"""Binance PEOPL ",2022-05-23 22:17:12.899760
1246,"""PEOPL"" ",-0.0072,"""FTX PEOPL ",2022-05-23 22:17:12.899760
1250,"""PEOPLE"" ",-0.018491,"""Binance PEOPLE ",2022-05-23 22:17:12.899760
1253,"""PEOPLE"" ",-0.0096,"""FTX PEOPLE ",2022-05-23 22:17:12.899760
1259,"""PERP"" ",-0.3512,"""FTX PERP ",2022-05-23 22:17:12.899760
1265,"""POLIS"" ",0.0064,"""FTX POLIS ",2022-05-23 22:17:12.899760
1271,"""PROM"" ",0.0368,"""FTX PROM ",2022-05-23 22:17:12.899760
1277,"""PUNDI"" ",-0.116,"""FTX PUNDI ",2022-05-23 22:17:12.899760
1283,"""PUNDIX"" ",-0.0856,"""FTX PUNDIX ",2022-05-23 22:17:12.899760
1287,"""QTUM"" ",-0.000246,"""Binance QTUM ",2022-05-23 22:17:12.899760
1290,"""QTUM"" ",-0.02,"""FTX QTUM ",2022-05-23 22:17:12.899760
1296,"""RAMP"" ",0.124,"""FTX RAMP ",2022-05-23 22:17:12.899760
1300,"""RAY"" ",0.01,"""Binance RAY ",2022-05-23 22:17:12.899760
1303,"""RAY"" ",-0.076,"""FTX RAY ",2022-05-23 22:17:12.899760
1307,"""REEF"" ",-0.002627,"""Binance REEF ",2022-05-23 22:17:12.899760
1310,"""REEF"" ",0.0104,"""FTX REEF ",2022-05-23 22:17:12.899760
1314,"""REN"" ",0.01,"""Binance REN ",2022-05-23 22:17:12.899760
1317,"""REN"" ",-0.024,"""FTX REN ",2022-05-23 22:17:12.899760
